URL (For Author or Uniform title) or URI,LC # / VIAF URI,LC NAME/TITLE or VIAF AUTHOR NAME,OLD AUTHOR NAME,LS AUTHOR NAME,PHI AUTHOR NAME,OLD AUTHOR NAME ABBREVIATION,LS AUTHOR NAME ABBREVIATION,A&G AUTHOR NAME ABBREVIATION,WORK TITLE,OLD ABBREVIATED TITLE,LS ABBREVIATED TITLE,A&G ABBREVIATED TITLE,OLD STANDARD EDITION,WE OWN?,TLL Standard Edition,WE OWN?,LS STANDARD EDITION,WE OWN?,PHI#,STOA#,PERSEUS HAS THIS WORK,Other identifier,NOTE,URL
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Viduis,none,Ambros. de Vid.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa007,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Virginibus,none,Ambros. de Virg.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa008,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Epistulae Primae Classis,none,Ambros. Ep.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa009,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Epistulae Secundae Classis,none,Ambros. Ep.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa009a,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Epistolae Ex Ambrosianarum Numero Segregatae,none,Ambros. Ep.,none,none,n.a.,Migne 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa009b,yes,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Hymni,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa010,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Hymni Sancti Abrosio Attributi,none,none,none,none,n.a.,Migne 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa010a,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Sermones S. Ambrosio ascripti.,none,Ambros. Serm.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa011,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Sermones tres,none,none,noen,none,n.a.,none,n.a.,none,n.a.,none,stoa0022-stoa011a,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Acta S. Sebastiani.,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa012,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Ad Virginem Devotam,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa013,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Apologia Altera Prophetae David,none,Ambros. Apol. Dav. Alt.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa014,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Apologia Prophetae David,none,Ambros. Apol. Dav. / Ambros. Apol. David,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa015,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Commentaria in Epistolas B. Pauli.,none,Ambros. in (Paul--various abbreviations for the letters),none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa016,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Commentarius in Cantica Canticorum,none,Ambros. Cant. Cantic. / Ambros. in Cant. / Ambros. Cantic.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa017,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Abraham,none,Ambros. de Abr. /Ambros. in Abrah. / Ambros. Abrah. / Ambros. Abr.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa018,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Benedictionibus Patriarcharum,none,Ambros. de Bened.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa019,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Bono Mortis,none,Ambros. de Bono Mort. / Ambros. Bon. Mart. / Bon. Mart. / Ambros. de Bon.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa020,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Cain et Abel,none,Ambros. de Cain et Abel / Ambros. Cain.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa021,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Concordia Matthaei et Lucae in genealogia Christi.,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa022,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Dignitate conditionis humanae libellus,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa023,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Dignitate sacerdotali libellus,none,Ambros. Dignit. Sac. / Ambros. Dign. Sacerd.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa024,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Elia et Jejunio,none,Ambros. de Elia,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa025,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Excidio Urbis Hierosolymitanae Libri Quinque,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa026,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Exhortatione virginitatis liber unus,none,Ambros. Exhort. Virg.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa027,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Fide Orthodoxa,none,Ambros. De Fide Orthod.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa028,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Fuga Saeculi,none,Ambros. de Fuga. Saec. / Ambros. Fug. Saec. / Ambros. de Fug.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa029,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Incarnationis Dominicae sacramento liber unus,none,Ambros. Incarn. Sacr. / Incarn. Dom. Sacr. / Ambros. Incarn. Dom. Sacr. / Ambros. Inc. Dom. Sacr.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa030,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Institutione  Virginis,none,Ambros. de Inst. Virg. / Ambros. Inst. Virg.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa031,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Interpellatione Job et David,none,Ambros. de Interp. Job / Ambros. de Job / Ambros. Job.  / Ambros. Interp. / Ambros. in Job.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa032,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Isaac et Anima,none,Ambros. de Isaac / Ambros. Isaac. / de Isaac et an.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa033,yes,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Jacob / De Jocob Et Vita Beata,none,Ambros de Jac. / Ambros. Jac. / Ambros. de Jacob / Ambros. Jacob,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa034,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Joseph Patriarcha,none,Ambros de Jos. Patr. / Ambros. de Jos.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa035,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Lapsu virginis consecratae liber,none,Ambros. de Laps. Virg. / Ambros. Laps. Virg.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa036,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Moribus Brachmanorum,none,Ambros. de Morib.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa037,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Nabuthe Jezraelita,none,Ambros. de Nab.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa038,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Noë et Arca,none,Ambros. de Noe et Arca / Ambros. Noe.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa039,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Obitu Theodosii Oratio   ,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa040,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Obitu Valentiniani Consolatio   ,none,Ambros. Ob. Valent. / Ambros. Obit. Valent.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa041,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Paradiso,none,Ambros. de. Parad. / Ambros. Parad.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa042,yes,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Sacramentis,none,Ambros. Sacram.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa043,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Tobias,none,Ambros. de Tob. / Ambros. Tob. / Ambros. in Tob.,none,none,n.a.,Schenkl; Migne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa044,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Trinitate,none,Ambros. de Trin.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa045,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De XLII Mansionibus Filiorum Israel Tractatus,none,none,none,none,n.a.,Migne 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa045a,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Virginitate,none,Ambros. Virg.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa046,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,De Vocatione gentium libri duo.,none,Ambros. de Vocat.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa047,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Enarrationes in XII Paslmos,none,Ambros. in Psa. / Ambros. Enar. in Psa. / Ambros. Enarr. / Ambros. Enarrat. / Ambros. Psa.,none,none,n.a.,Ihm?; Schenkl; Migne 14,,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa048,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Epistolae Duae De Monacho Energumeno [Incertus],none,none,none,none,n.a.,Migne 17,yes,Migne 17,no-need to obtain,none,stoa0022-stoa48a,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Epistola De Fide Ad Beatum Hieronymum [Incertus],none,none,none,none,n.a.,Migne 17,yes,Migne 17,no-need to obtain,none,stoa0022-stoa48b,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Exorcismus,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa049,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Explanatio Symboli at Initiandos,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa050,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,"Expositio Evangelii Secundum Lucam, Libri X",none,Ambros. in. Luc. / Ambros. Luc.,none,none,n.a.,Schenkl; Migne 15,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa051,yes,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Expositio Psalmi CXVIII,none,Ambros. Expos. Psa. / Ambros. in Psa.,none,none,n.a.,Migne 15,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa052,yes,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Expositio in septem visiones libri Apocalypsis,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa053,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Hexaëmeron,none,Ambros. Hexaëm / Ambros. Hex.,none,none,n.a.,MIgne 14,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa054,yes,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,Historia De Excidio Hierosolymitanae Urbis Anacephalaeosis,none,none,none,none,n.a.,Migne 15,no,none,n.a.,none,stoa0022-stoa054a,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli (Ad Romanos--Ad Corinthios Primam--Ad Corinthios Secundam-- Ad Galatas--Ad Ephesios--Ad Philippenses -- Ad Colossenses--Ad Thessalonices--Ad Timotheum --Ad Titum -- Ad Philemonem),none,Ambros.  In Ephes. / Ambros. Cor. / Ambros. in Ep ad Cor. /Ambros. in 2 Tim.,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Romanos,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055a,no,,Created a STOA identifer for this work,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Corinthios Primam,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055b,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Corinthios Secundam,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055c,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Galatas,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055d,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Ephesios,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055e,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Philippenses,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055f,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Colossenses,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055g,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Thessalonicenses Primam,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055h,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Thessalonicenses Secundam,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055i,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Timotheum Primam,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055j,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Timotheum Secundam,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055k,no,,,
http://errol.oclc.org/laf/n79-29712.html,n79-29712,"Ambrose, Saint, Bishop of Milan, d. 397",none,Ambrosius,none,none,Ambros.,none,In Epistolam Beati Pauli Ad Titum,none,none,none,none,n.a.,Schenkl; Migne 16 & 17,no,Migne (Patrologia Latina),no-need to obtain,none,stoa0022-stoa055l,no,,,
